baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AC017104.2	1.26629158238039	1.14961108960908	0.279515533039477	4.11287014037503	3.90770222642594e-05	0.000138944885946086
LINC01147	3.05569530486435	1.22178686884346	0.297197079879986	4.11103254896328	3.93893662852856e-05	0.000139967585600126
KIR2DL1	7.60152705809279	1.36098172217348	0.331060415452273	4.11097690527029	3.9398861165542e-05	0.00013999253982415
SLITRK3	14.5562497910378	1.26005959659432	0.306790277303074	4.10723445237973	4.00424724736203e-05	0.000142163456100463
PTPRT	187.171537135741	1.40298083911635	0.34225872659227	4.09918208101004	4.14612765243217e-05	0.000146988687823265
MIR4715	0.530988896288717	1.66750063490452	0.406991391308871	4.09713981797475	4.18286279269488e-05	0.000148151887642181
FAM138B	0.75579403502584	1.51758783226085	0.370525501784008	4.09577161343541	4.20764584272445e-05	0.000148973762395066
CFAP47	73.5197309631966	1.28668446112488	0.314303831918353	4.09376001963324	4.24433607499119e-05	0.000150160128653734
AC087623.3	0.942481266725172	1.25077737587101	0.305656144449045	4.09210610873071	4.27472955466581e-05	0.000151169301963151
AL159996.1	0.657676968081445	1.99794216681367	0.4885792975824	4.08928944943009	4.32696632664957e-05	0.000152968808940629
LINC00114	1.77951424464907	1.06368405619957	0.260241761725585	4.08729194402388	4.36437772472932e-05	0.000154214367728595
MIR222	1.50782371642381	1.4838129261304	0.363081326027366	4.08672333101087	4.37508328668501e-05	0.000154573354979255
PLCXD3	182.21889550813	1.10439806658062	0.270274584132805	4.08620762519776	4.38481427464633e-05	0.000154878500085817
AC211486.1	1.36624428480668	1.03228077083907	0.252703760693929	4.08494423669996	4.40874030990591e-05	0.000155665343460817
AC093107.2	0.951054377576968	1.0480282485072	0.256718903027249	4.08239609997069	4.4573741569254e-05	0.000157255049384264
NCOA4P2	0.698251044345497	1.31199998527807	0.32163345168903	4.07917764271166	4.51952921851228e-05	0.000159279157570822
AC093928.1	19.581764633858	1.04153937592644	0.255427924416113	4.07762533523816	4.54980048148744e-05	0.000160236287140033
FYB2	145.524474459627	1.09440079103827	0.268435606712783	4.07695836048027	4.56286600434118e-05	0.000160666453970409
LINC00906	2.06879168438548	1.32179434960925	0.324669702625937	4.07119709328755	4.67721538124328e-05	0.000164447465847575
MTDHP3	0.667476586125252	1.7636979556917	0.433555498285106	4.06798659610561	4.74211084431545e-05	0.000166538969567798
AC106739.1	1.19035042309945	1.03008214252196	0.253465966462198	4.06398601318962	4.82417179193661e-05	0.000169215079939676
ODF1	0.514351208705024	1.71633856938168	0.422373468866117	4.06355677118943	4.8330560490905e-05	0.000169516207707941
AC092723.1	0.505061167107649	1.52406612017298	0.375734122711045	4.05623558801726	4.98699593051654e-05	0.000174601902905811
LINC01908	4.47410989062301	1.93144726885023	0.477169794666642	4.04771486049231	5.17200981489289e-05	0.00018072192765103
MGAT4C	13.7406238325354	1.36201934658322	0.336544791158686	4.04706708397992	5.186338135056e-05	0.000181144344041087
AC097537.1	1.45088982923506	2.61430985708405	0.646331862037055	4.04484137428176	5.23585633624958e-05	0.000182749879297168
AL365205.4	0.357347569889253	1.44531758219595	0.357850979248475	4.03888117123857	5.37067627309751e-05	0.0001871901842225
AL353747.2	2.00853796841676	1.7032245616562	0.422362768844052	4.03261055967999	5.5160649519486e-05	0.00019191499959394
AC010998.3	16.0729723763361	1.69105698788291	0.420504972995744	4.02149105594532	5.78309042583117e-05	0.00020069975010558
FBN3	246.064477457597	1.25984055345135	0.313503382903966	4.01858679093511	5.85482431708516e-05	0.000203077226419988
AC092652.1	11.3431522634415	1.46297187390178	0.364373789220595	4.01503049116435	5.94381101282961e-05	0.000205898907861534
AC068672.2	1.00131152658826	1.99523145690586	0.497539442011533	4.0101975611003	6.06679646456262e-05	0.000209902409268846
AC108673.1	1.19896765815624	1.63187446383257	0.407283192109463	4.00673166840134	6.15647375842125e-05	0.000212834008418839
AL354863.1	0.738643952145652	2.29795401896308	0.57417582104841	4.00217831319883	6.27619685920177e-05	0.000216631131335228
DAW1	156.217022224237	1.06781885753574	0.267499775522956	3.99184954622177	6.55599639903952e-05	0.000225889460934169
KIR2DL3	7.39771375300315	1.27714641756247	0.320202967040398	3.98855272756214	6.64776280426607e-05	0.00022880070570676
FAM170B	0.909606970648419	1.20579830350223	0.302550143873693	3.98544944670601	6.73525163598779e-05	0.000231586646002048
RNU6-1181P	0.555197429291482	2.17132101228943	0.545087440575867	3.98343614374146	6.79259293242457e-05	0.000233473219743601
OSTN	3.90956565705692	1.58925045028887	0.399275253383301	3.98033796690928	6.88173591378923e-05	0.00023622175944617
RMST	17.1422846284133	1.47494018796913	0.371743059518822	3.96763342368319	7.25898742498411e-05	0.000248253248748143
LINC02218	0.352570660182131	2.08853272018367	0.527542135233875	3.95898750202722	7.52681750083987e-05	0.000256807974311615
KRT73	0.50984829310718	1.54255900437899	0.390114049961772	3.95412317123711	7.68158324478313e-05	0.000261741466874834
RNA5SP131	0.534261874603555	1.70744503319917	0.43194692527945	3.9529047048883	7.72081912990955e-05	0.000263012578961896
MMP28	1761.73064245563	1.06739879851908	0.27026386900705	3.94946909640826	7.83247219022625e-05	0.000266529991165488
AL136982.6	0.690503257569369	1.40761758639979	0.35694210257921	3.94354595949471	8.02855964872665e-05	0.000272874646788414
AL137786.2	0.702262670680997	2.0319358662531	0.515827409905471	3.93917776999377	8.17613333436981e-05	0.000277590462840482
TMEM35B	0.503477096171594	1.15269730450252	0.292704707055468	3.93808940108394	8.21329945945959e-05	0.000278785438551996
AL355601.1	8.30316699109726	1.22412307165851	0.311132973124988	3.93440482814645	8.34031078554832e-05	0.000282876165271571
CCNA1	70.0234976347194	1.11106972387473	0.283925547815422	3.91324321613012	9.10647308055901e-05	0.000307297337135622
AC108749.1	5.22128399926279	1.47432686720327	0.377114258679322	3.90949648089802	9.24887027346078e-05	0.000311898058700758
AC008581.2	0.883913486744615	1.0794191171758	0.276239844751949	3.90754316469107	9.32393879571462e-05	0.000314261137124134
TRGVA	0.671953642502531	1.13987601487391	0.29248151233151	3.89725834562127	9.72878203440702e-05	0.000327069140839674
WDR49	77.0133094680637	1.00944530795936	0.259070300823557	3.89641462085942	9.7627201350285e-05	0.000328093219138141
KLB	249.054711831945	1.22233487258232	0.313762578148435	3.89573186131858	9.7902653405769e-05	0.000328901800441902
RIIAD1	40.7239696002808	1.10080007946003	0.2825690814634	3.89568481363597	9.79216612892543e-05	0.000328946140771401
HIF3A	818.74096551855	1.01619006376991	0.261187204950806	3.89065790554827	9.99727942726574e-05	0.000335557765435385
AC112204.1	0.632355591341261	2.21897421411241	0.570341998597597	3.89060286559399	9.99954751212166e-05	0.000335613999363628
AC104237.1	0.66278143640446	1.8139105527393	0.466649904429052	3.8870908051693	0.000101452809809034	0.000340222913984408
AC096531.1	0.804334321529439	2.40287833182362	0.618831434087652	3.88292869344331	0.000103205840817615	0.000345712702937566
RPL30P7	1.78385675613326	1.01859005129605	0.262558232979306	3.87948242848027	0.000104678962301598	0.000350419246903084
AC079362.1	0.25364471985299	2.3038716914708	0.59442111491897	3.87582411466804	0.000106264425558616	0.000355327555972073
NIFKP8	0.417456673433197	2.34346922365234	0.604751773050817	3.87509277042734	0.000106584086039475	0.000356312273461992
AL032821.1	0.892842168667804	1.15024646489359	0.297181921222798	3.87051291734281	0.000108606601768044	0.000362752328113828
KCNJ16	66.2372276879986	1.22494996223895	0.316892757064478	3.86550318658658	0.000110860401481735	0.000369822043920218
SUMO1P1	1.51440075104665	1.1891398094307	0.307766600233928	3.86377147009084	0.000111649683123417	0.000372389212297837
SPTLC1P5	0.544630359267512	1.27979006041496	0.331428709053926	3.86143392365785	0.000112723499644886	0.000375727304208383
AC018761.1	0.421533837552863	1.33194536060767	0.345320823094822	3.85712436530921	0.000114728796983194	0.000381939173400928
CACNG1	4.03878521156906	1.21618822704813	0.315470304776322	3.85515913426603	0.000115654373363858	0.000384726426821472
IRX1	101.069965789456	1.36811538421862	0.355034006011789	3.85347702206641	0.000116452196692628	0.00038717569053628
LINC01069	0.373698509506681	2.36188109301653	0.613123309571718	3.85221219964115	0.000117055515686049	0.000389067358547008
EEF1A1P31	0.62705664891168	1.29207678328702	0.335701729255846	3.84888331123936	0.000118657510701276	0.000393883391133138
AC105206.1	7.45902386039818	1.9746700248808	0.513285789086159	3.84711610348	0.000119516340610312	0.000396385712570626
AC106800.1	2.19317787711803	1.0896891105696	0.283412511278965	3.8448871069669	0.000120607951076611	0.000399795376522775
NAT8	1.72396294077116	1.20438280312258	0.313267709287089	3.84458010646365	0.00012075903343592	0.000400202476253982
AC011603.1	0.354344328030485	1.63282579260154	0.425090739419117	3.84112294432193	0.000122472750823226	0.000405497376272357
TSPAN19	85.9089004324851	1.51337520636157	0.39420882609004	3.83901908379876	0.000123526830209552	0.000408848680955439
AL592156.1	3.67335340523166	1.02333841995952	0.266617074661982	3.83823287108265	0.000123922930314566	0.0004099679835319
CCDC187	176.694160390811	1.01774845275383	0.265172019228493	3.83806879668122	0.000124005743146311	0.000410194017987891
HMGB1P49	0.950300749072343	1.29974198155959	0.339041265815417	3.83358048889308	0.000126291451180329	0.000417364721117951
AC109927.1	1.78462545527762	1.12117827490306	0.292694353233966	3.83054289402995	0.000127860840888335	0.00042225546800776
MIR23B	2.84937299703727	1.20444516501829	0.314937048889354	3.8243997308854	0.000131091082203438	0.000431965865845408
RBMY1KP	0.432928847675251	2.94276967853497	0.770267026140634	3.82045391879164	0.000133206292265135	0.000438604006118569
AL390778.2	7.12159196010991	1.50076993764338	0.39295550344367	3.81918544082311	0.000133893080950983	0.000440660378713657
LINC01620	0.380208716947237	1.43903131472939	0.37682335392676	3.81884853933198	0.000134076048568141	0.000441134350617223
AP001972.3	4.86273776809228	1.06265000677399	0.278303143239407	3.81831837903412	0.000134364450088652	0.000441980517126748
GGTLC1	884.663096979128	1.19545471285264	0.313192209867099	3.81700015258976	0.00013508408663201	0.000444218672481034
MUCL3	518.239062388668	1.13573474022668	0.297887257135501	3.81263284353941	0.000137494285547392	0.000451646155286896
AC244230.2	2.44276342210044	1.08800564992063	0.285419645322776	3.81195081610526	0.00013787431531058	0.00045278942292926
AL138900.2	34.6807815429332	1.34367454969659	0.352534680586732	3.81146770428453	0.000138144106545397	0.000453622818895068
SNTG2	8.72378316817567	1.08298686935666	0.284434132744256	3.80751374284046	0.00014037094070052	0.000460454416998392
RNA5SP207	0.423402293026974	1.44211008530838	0.379436497594455	3.80066254683206	0.000144309717439122	0.000472225695808647
RPS3AP15	0.989551117006444	1.24057500321506	0.326998397496853	3.79382594138552	0.000148343681229149	0.000484390323852102
RNA5SP296	0.810092130829639	1.29801731689316	0.342452555678886	3.79035663588477	0.000150431138891016	0.0004907978179435
AL591441.1	2.33197393736957	1.30548944923974	0.344510941470414	3.78939909329948	0.00015101213700934	0.00049256401186733
AP001095.1	0.345059627601399	1.47436921106394	0.38927719921681	3.78745329556994	0.000152199282352681	0.000496093262948321
LINC02648	1.85609863591959	1.06329434829499	0.280784671778827	3.78686750084615	0.000152558396969251	0.000497092108987621
AC092667.1	4.34478455112197	1.44277883338443	0.3810302245738	3.78652070186361	0.000152771373759885	0.000497700147734867
AC138474.1	1.36926518282087	1.60667136949921	0.424566084279344	3.78426687620695	0.000154162331793717	0.00050194283684017
AC005753.2	3.61891920322711	1.14426430538834	0.302504127801939	3.78264030214335	0.000155173575398059	0.000505090166322125
EPPIN-WFDC6	0.793999519669984	1.66731660710049	0.441089037005433	3.78000010705311	0.000156828291337253	0.000509948614257529
AC023509.2	4.17629281570803	1.01818118371738	0.269808637217184	3.77371604637619	0.000160833812347735	0.000522223395285173
AC109361.2	5.38562275414285	1.22014896121148	0.323438900150665	3.77242490202355	0.000161668634443574	0.000524723418361396
OR7E115P	2.05801742278438	1.2953996727177	0.343433968367969	3.77190316634536	0.000162007131170172	0.000525731663440876
AC104581.1	3.06139246040255	1.1610484039727	0.307814291234387	3.77191195157543	0.000162001425887564	0.000525731663440876
AC006058.4	20.2568905760396	1.11064764401474	0.294948621220484	3.76556309847772	0.000166174149708428	0.000538502338901551
AC096637.1	0.615650990766191	2.03061458579096	0.539938177269972	3.7608279452624	0.000169351889029389	0.000547902032019204
AC011504.1	0.765159933633824	1.63202493771137	0.434302602690152	3.75780602649466	0.000171409671240412	0.000554242874846796
SPHKAP	5.88104970914422	1.6838759435184	0.448266817841008	3.75641443109367	0.000172365169065455	0.000557173336368232
AC079610.2	1.01141914965759	1.10421299033729	0.294477239411556	3.74973968291677	0.000177018233389036	0.000571105945383215
AP001021.1	12.2534813777585	1.07029699425232	0.285576475806121	3.74784719655602	0.000178358852119693	0.000575234472997978
RPL36P2	0.528628783963693	1.76382356374832	0.470659007283067	3.74756147540911	0.000178562081724926	0.000575824324596629
LINC02056	1.50290102538613	1.22294539223769	0.326706475929333	3.74325421239037	0.00018165228449662	0.000585222972083329
AC063919.2	0.662122619719452	1.50542121812581	0.402494571739511	3.74022738150142	0.000183853859366758	0.000591810637984385
LINC01154	0.422164416215822	1.3225930113742	0.354101385882139	3.73506872355031	0.000187663932119335	0.000603183430341445
STON1-GTF2A1L	1.72910133383919	1.0485354860707	0.280978200823663	3.73173250806293	0.000190167374969442	0.000610606035739704
CROCC2	66.0992930246852	1.11145187647227	0.298072009837811	3.72880324146182	0.000192391295003646	0.000617228475169822
AC037441.1	12.0497965954209	1.08754590254539	0.292205033614996	3.72185889165181	0.000197761533803306	0.000633481308484382
NPAP1P3	0.623041679797321	1.18830666187394	0.319773664150508	3.71608670473451	0.000202332174656857	0.000647243492332064
AC244100.3	1.53160643285884	1.42174581298925	0.382848827995884	3.71359583476257	0.000204335035222376	0.000653207646047075
AC021382.1	0.778849261869596	1.99739901957511	0.538099673271155	3.71194988362053	0.000205668716019695	0.000657248455099001
AC008619.1	0.885087609368028	1.05406430302272	0.28411034425096	3.7100525354038	0.00020721624289049	0.000661853470327199
AC091286.1	3.54361229760529	1.73713082633114	0.468252014760366	3.70982029243407	0.000207406415848677	0.000662390349183051
ALDH1L1-AS2	2.43091947396402	1.09460568942353	0.295331515449357	3.70636262018312	0.00021025720187882	0.000670927235795228
AC092954.1	0.902407763864532	1.5523224702355	0.418879586215196	3.70589191099422	0.000210648126540207	0.000671909616787556
SILC1	38.0386851724247	1.38476807997159	0.374445165979318	3.69818655917185	0.000217145274055723	0.000691270815659259
AL133384.2	0.631150108604625	1.74844720887613	0.473292451951322	3.69422162062275	0.000220561376413886	0.00070163299876741
PRKAG3	2.69492539354409	1.0035978657401	0.271893507156612	3.69114318409239	0.000223248413419305	0.000709503180190532
RNU6-1140P	0.27659353100164	2.27835940785162	0.617419955011762	3.69012920518292	0.000224140179708863	0.000712097488404571
AL049634.2	0.389266319845671	1.3495667203248	0.366455860160189	3.68275382397994	0.000230727947275278	0.000731549318915692
CPA1	3.43239836355608	1.27456461018441	0.346170587294656	3.68189747183668	0.00023150451580657	0.000733806073837394
AC113208.5	0.940550966968407	1.14172738236608	0.310355129873053	3.67877722154325	0.000234354862812934	0.000742342232709755
AC020917.3	0.652776513757309	1.07568849550513	0.292470276863453	3.67794124941913	0.000235124097591587	0.000744612242842618
AL591379.1	0.622402443244715	1.34354165780795	0.365910274019393	3.67177899393102	0.000240867938392012	0.000761482113980756
LCN10	3.62566821008503	1.11550536688395	0.304007538095524	3.66933456279441	0.000243182651915706	0.000768199413225939
PSKH2	0.249172457523553	2.08333276710987	0.568460871889551	3.66486572802262	0.000247468379103042	0.00078100723107764
TTLL10-AS1	13.0183892795956	1.10477907938706	0.301540907792931	3.66377844874605	0.000248521770492589	0.000784234102339073
AC026391.1	1.94289536944772	1.25320967169506	0.342067056193247	3.66363743308586	0.000248658698726403	0.00078453502851083
LINC01284	1.73441269947708	1.00718994733371	0.27499264004101	3.66260692352896	0.000249661488434996	0.000787567249088757
AC073862.5	10.1409935225244	1.02115795075429	0.278997522041904	3.66009684702834	0.000252119939738139	0.000794879703103138
AJ239322.1	0.787787807115197	1.99266945763038	0.546194035406702	3.648281248891	0.000264000548063125	0.000828875355338308
LINC02704	1.17574011107789	1.85429803345467	0.508749438883157	3.64481587935577	0.000267583299772826	0.000839332858760055
AC098476.1	14.2670765784392	1.18697859975173	0.325892581811849	3.642238780498	0.00027027718887873	0.000846938325571069
LINC02330	0.278102349949357	2.648289906405	0.727931272369224	3.63810431963654	0.000274652182801411	0.000859804534600836
LINC01975	0.662265606303633	1.46070023094634	0.401502379162937	3.63808611543385	0.000274671592017422	0.000859804534600836
LINCR-0003	0.545694911927814	1.71149565490246	0.471238948191274	3.63190619423879	0.000281335395120965	0.000879254631489654
LINC02800	1.15446476542166	1.30273292247057	0.358755085545804	3.63125980636238	0.000282041078274667	0.000881411447443276
SLC25A34-AS1	0.65005440035454	1.13353864343267	0.312599168879548	3.62617292776442	0.000287652758663537	0.000897858431539834
RPS3AP24	0.573516470996882	1.54449835206781	0.426661296370648	3.61996357580576	0.000294644489663998	0.000918466808848566
HSPB2	0.368359385691625	1.37429713044468	0.380442883143498	3.61236125404483	0.000303421461003581	0.000943955651220636
FDPSP4	0.535539276823809	1.15952542015042	0.321335646697287	3.60845561974875	0.000308025192809951	0.000956963596931343
LINC02877	1.53827275293544	1.06642644763721	0.295552762698495	3.60824388139831	0.000308276637062209	0.000957639691519119
KNCN	1.42216598418361	1.5563010314024	0.431373456582626	3.60778116421798	0.000308826793613805	0.00095919084864177
AC087341.1	0.408515046052816	2.37305899969932	0.658394069228229	3.60431405841949	0.000312978421143035	0.000971392793181495
AC092933.2	0.408508296007343	1.29830607796922	0.360239830574049	3.6040047984154	0.000313351266500217	0.000972390097786392
AC078880.3	1.00405373042236	1.29528155594909	0.359706845673977	3.60093662805373	0.000317072861780469	0.0009828616480789
RFTN1P1	4.83338288382801	1.95552928103119	0.543079894368717	3.6008132529088	0.00031722337387419	0.000983166739039524
AL135926.1	1.17484430645431	1.07227333415404	0.297974125163929	3.59854512053397	0.000320002337651687	0.000991182778140645
LINC01612	46.4367013888887	1.21079156913853	0.337063231024858	3.59217932331883	0.000327924061062912	0.00101372342816107
FAM133GP	0.343189126968854	1.92971506485039	0.537531314767857	3.58995841141603	0.000330730724656382	0.0010220649758742
C10orf53	1.30782811971931	1.5375628425449	0.428735537476279	3.58627337401433	0.000335437313886013	0.00103581842512306
AL135927.1	1.01033070237042	1.76242110788911	0.492099893022762	3.58142956923501	0.000341719263265166	0.00105343595182528
UCP1	1.78970107891387	1.1138663900626	0.311827059848894	3.57206456233259	0.000354178064605108	0.00108870195593071
LINC01095	0.498923937643692	1.30510215645422	0.365730800867059	3.56847756152925	0.000359061597533019	0.00110257613333566
TRBV26OR9-2	0.685248187535478	1.40753789358785	0.394611913601007	3.56689153336364	0.000361240914527696	0.00110882417008236
EEF1B2P4	0.529224432325258	1.19480182102125	0.334970867737428	3.56688278324494	0.000361252972055654	0.00110882417008236
AL365394.1	0.679173845345754	1.73867987118741	0.487737127441567	3.5647888449823	0.00036414923182256	0.00111680583343556
AC135895.1	0.364025141209798	1.78884106074518	0.502063539997151	3.56297742862454	0.000366672217712532	0.00112381313427629
NXF5	1.01900944652143	1.09087048030608	0.306651677278997	3.55736022703567	0.000374600305228768	0.00114699441319817
AC011603.4	0.444563510514732	1.33485888063179	0.375280918387344	3.55695910777437	0.000375172529128315	0.00114862229193629
AP003484.1	0.869689086056935	1.15773839660882	0.325659057749807	3.55506278439911	0.000377888842798298	0.00115640714732853
AP003117.1	1.45377226059119	1.1162629691134	0.314157011705194	3.5532008757484	0.000380573736645323	0.00116377422173164
ACSM2B	2.04396618630967	1.40617144608894	0.395958054588081	3.55131416016222	0.00038331258204593	0.00117120071475117
CLDN24	1.7187753416704	1.43393515728063	0.404183611495459	3.54773206161214	0.000388563284068212	0.00118666778475155
CAMTA1-AS1	0.548052649129424	1.25264116893653	0.353479065694956	3.54374923582471	0.000394480255676109	0.00120324552884098
LINC02213	0.561098401756815	2.1706293033286	0.613811394997619	3.53631314279694	0.00040575342678707	0.00123477089473806
NHEG1	0.706103752931633	2.3588082177896	0.669232873905837	3.52464487290189	0.000424050866263982	0.00128637395539118
AL359502.1	0.570856085183671	1.38414209543479	0.392802277842818	3.5237629044215	0.000425464776116487	0.00129038658183289
CCDC63	1.154125184181	1.05093550241233	0.298749379043484	3.51778305205902	0.000435167974897257	0.00131783888172972
AC116562.2	1.12185666872171	1.75602053013391	0.499779941887519	3.51358744711112	0.000442098866115249	0.00133704033514447
AC092068.1	1.60407948689055	1.20645585619352	0.343722267412785	3.50997293621556	0.000448152305391526	0.00135426278901109
CLC	21.7438467031436	1.38198700627875	0.394554933278355	3.50264789441568	0.000460657969538417	0.0013893840879484
AC007483.1	0.528106691702414	2.10442664397311	0.603642142216801	3.48621558502338	0.00048990602072364	0.0014710744825319
AL139281.1	0.220265285218722	2.59036558448524	0.744502405906129	3.47932466562351	0.000502679187048587	0.00150721240600684
LINC02871	1.25338984881132	1.04948461418968	0.302861159926223	3.46523342394031	0.000529771444003391	0.00158299621346955
AL928654.3	1.7849811375725	1.16974380535478	0.338029842733446	3.4604749565771	0.000539223387284508	0.00160988005281019
TRHDE-AS1	29.027035926616	1.23944414223728	0.358412052001876	3.45815419798102	0.000543889992293298	0.00162321335179548
HSD3BP4	2.72028041921255	1.18117370101419	0.341972336179546	3.45400366067635	0.000552329878248921	0.00164675268670845
MTHFD2P1	1.97494111276136	1.34938387290753	0.391094064074924	3.45027960498275	0.000560006216344853	0.00166832177588841
NWD1	266.761833377142	1.01365092909548	0.293930168278705	3.44861139988304	0.000563476985787565	0.00167751423991772
AC012409.5	2.54735013109869	1.16733236318213	0.338507020708191	3.44847312395457	0.000563765571817675	0.00167810869676728
RNU4-35P	0.297325178519082	1.59649691326539	0.463726381208117	3.44275628465677	0.000575817979754709	0.00171146487248074
AC108097.1	1.99119982247113	1.32852891620576	0.38599603286062	3.44182013053351	0.000577814318979957	0.00171712805699176
GPC5-AS1	4.42456027959473	1.84014973171166	0.534689064975651	3.44153238255481	0.000578429232265915	0.00171859465042634
HMGB3P5	0.712036234261704	1.71857833158051	0.502047893124551	3.42313622886603	0.000619030453641904	0.00183125126205628
IL20	2.66097749169783	1.33837548839842	0.391251057277399	3.42075877752709	0.000624466940962555	0.00184550188231022
LINC02278	1.03232706312186	1.2210219007711	0.357080047600234	3.41946269184463	0.000627449359810055	0.00185363867845174
AC073172.1	0.621163426752937	1.60120404021067	0.468291554157145	3.41924603592861	0.000627949196921842	0.00185501853748447
AF001548.3	2.87360790352702	1.0829848924966	0.317207643428051	3.41411978851714	0.000639884354285315	0.00188820739366573
AL162377.2	0.385587347322994	1.62605087904335	0.476863419100536	3.40988806000347	0.000649895479726775	0.00191505420712161
BTG4	6.63928631320978	1.08134271976939	0.317239516369065	3.40860032869107	0.000652970691196404	0.00192381562091187
AC051619.7	0.585944834758957	1.35580359184747	0.398090640289533	3.40576606086841	0.000659786893406559	0.00194250487361805
SERTM2	35.2271523414802	1.16563129210702	0.342349812238936	3.40479606074239	0.00066213482721896	0.00194858492055748
AC009975.2	0.473446369982867	1.71278932732896	0.503656301198045	3.40071061010208	0.000672109390600799	0.00197537226893905
AC108206.1	2.49694093220516	1.04140694111011	0.30664268684263	3.39615776209449	0.000683389585812068	0.00200623454515878
LRRC3B	7.3239104776058	1.1035301803574	0.325036926538863	3.39509172729473	0.000686056112319611	0.0020134363690259
GFOD1-AS1	0.860700593049145	1.38971480216056	0.409974353014343	3.3897603397448	0.000699537508953165	0.0020496021891216
CDH10	13.106605977176	1.18468834059539	0.350177617139621	3.38310697945904	0.000716707081885541	0.00209611186429869
AC137056.1	0.237355202076537	2.53604139023073	0.749778318344667	3.38238827154899	0.000718585017608084	0.0021010615530848
AL807742.1	1.80359547776859	1.22969021530137	0.364324029819407	3.37526518882359	0.000737445927301687	0.00215198609500777
AL159156.1	1.5462821080124	1.48587639629855	0.440316714494062	3.37456278035201	0.000739330501229611	0.00215726323310448
CES1P1	45.5834697394645	1.12811676002481	0.335261769899934	3.3648833875736	0.00076576015657035	0.00222829554990696
C1QTNF1-AS1	5.01086055884683	1.11548546491741	0.331542145573679	3.36453594153843	0.000766724972921304	0.00223087379203001
GUCA2A	13.5913161515962	1.4221246837658	0.422797535268764	3.36360684520496	0.000769310510062406	0.00223793672344072
RPS7P6	0.331572795665357	1.3503572697793	0.403177781652179	3.34928493392091	0.000810204282069821	0.00234845186935867
AL589765.7	3.61928343498051	1.26403741619522	0.378699495182364	3.33783760547797	0.00084433080574514	0.00244073171345528
AC092958.1	0.359001915795518	1.74108019550247	0.521632132045099	3.33775488230841	0.000844582199831514	0.00244122626254516
AC079776.5	1.65907760591508	1.22313838348843	0.366752438280106	3.33505181103734	0.000852835077924821	0.0024636974364785
AC018659.8	2.41319418877887	1.25904102878473	0.377530397540458	3.3349394829851	0.000853179645276454	0.00246444137295995
LINC02621	0.828439179721411	1.08811101839656	0.326732328138059	3.3302826953101	0.000867578527678526	0.00250271366606902
SLC5A7	23.1948774568366	1.38175603398347	0.415200617962109	3.32792383779538	0.000874957832098883	0.00252194514048191
AC244100.2	0.762182552274167	1.18866972028029	0.357870623363835	3.3215068314557	0.000895327905925005	0.00257633130120426
PRSS57	4.66041761755325	1.01317354665027	0.305269273683499	3.31895029730609	0.000903565104354283	0.00259778981817502
AC147651.1	0.562410219863673	1.76336494786395	0.531435401493295	3.31811720278517	0.000906264486516571	0.00260502158914231
COP1P1	0.598695539099706	1.0379498142607	0.312851572640956	3.31770687773369	0.000907596761797588	0.0026084539153399
AC104794.5	1.02776666190107	1.42766218591038	0.430818654810242	3.31383557784703	0.000920256048702518	0.00264135130280471
AC093390.2	0.780050319141698	1.31309812934903	0.396781236939201	3.30937556291311	0.000935043198911473	0.00268012584637627
HPAT5	0.656336903740214	1.55760070913051	0.470975994609895	3.30717643140317	0.000942415157392387	0.0027000261016083
ATP13A4-AS1	92.8405952586958	1.20395914559176	0.364068457728845	3.30695812843104	0.000943149885733868	0.00270199439057903
AL353732.2	2.67225459567381	1.18133282708633	0.357642842884994	3.30310769693272	0.000956196569695003	0.00273687886379264
AL162718.1	1.25944662222732	1.06947926563554	0.325192186596918	3.28876064590438	0.00100629561253989	0.00287011951667048
VSX2	1.53292511995098	1.12374592155072	0.341944893040954	3.28633632032671	0.00101499743243559	0.00289301704035878
AC063979.1	1.99866233113269	1.01704553720398	0.31056685714221	3.2748038427625	0.00105735364830685	0.0030057529485279
SLC17A8	6.65098033742626	1.01166213375836	0.309613148213337	3.26750378527622	0.00108500415494408	0.00307848250085452
CARTPT	0.586334626869643	2.51660689231876	0.770738914453737	3.26518727045515	0.00109391726611939	0.00310159587786011
AC122719.1	0.632539054094889	1.07962480637666	0.331820596442457	3.25364012346319	0.00113936518184469	0.00322077849616964
SOST	15.5992665160907	1.22486394843773	0.378008629918173	3.24030683824037	0.00119401138717318	0.00336584361961937
AGBL1-AS1	1.53499346475311	1.79430415541021	0.554548940810152	3.23561010285021	0.00121383061928018	0.00341745947623911
LINC01104	0.307645370244068	1.37626844618643	0.425644538892211	3.23337508280578	0.00122336824831425	0.00344345596721907
RNA5SP301	0.585776463534315	1.26295426736881	0.390694386381891	3.23258872251703	0.00122674035598163	0.00345191800015424
KCNQ1DN	0.590629671862899	1.28517204830166	0.398623886873313	3.22402166709617	0.00126403835225584	0.00354972129638262
PTENP1-AS	3.46238909834334	1.00856154205238	0.313018685991988	3.22204899319715	0.00127277369351142	0.00357206733060287
AC009237.9	1.26385940715442	1.17911799097139	0.365958783670057	3.22199669357975	0.00127300604177478	0.00357251792186426
AL356309.2	0.464913030605077	1.61045034153684	0.500631773382741	3.21683606027464	0.00129612638107896	0.00363272089304633
